"pid","X983","X956","X945","X909","X924","X901","X931","X990","X985","X987","X966","X943","X938","X913","X994","X908","X989","X995","X971","X946","X965","X986","X936","X921","X993","X932","X979","X998","X911","X954","X717","X719","X759","X663","X667","X601","X638","X736","X770","X729","X767","X699","X762","X635","X665","X720","X19","X194","X90","X203","X137","X57","X151","X185","X197","X202","X28","X94","X119","X129","X49","X76","X15","X188","X186","X200","X147","X187","X190","X71","X1637","X1640","X1661","X1537","X1559","X1594","X1603","X1632","X1525","X1586","X1589","X1643","X1652","X1677","X1681","X1686","X1695","X1502","X1503","X1645","X1675","X1679","X1507","X1508","X1542","X1558","X1538","X1696","X1701","X1657","X1558.1","X1335","X1336","X1345","X1210","X1277","X1326","X1331","X1304","X1325","X1260","X1307","X1235","X1306","X1243","X1211","X1310","X1312","X1251","X1247","X1353","X1280","X1259","X1264","X1270","X1215","X1272","X1291","X1409","X1290","X1410","X348","X338","X341","X359","X305","X318","X339","X346","X310","X327","X343","X349","X355","X309","X312","X323","X324","X382","X389","X394","X399","X344","X350","X357"
"Q6PCB0",1.25355e-05,3.86763e-05,8.04733e-05,2.59815e-05,0.000135138,5.00711e-05,3.16756e-05,2.25884e-05,1.04969e-05,5.0842e-05,1.52533e-05,2.58919e-06,1.01817e-05,7.77425e-05,4.11213e-05,5.42646e-05,1.27255e-05,4.74011e-05,3.05882e-05,2.2466e-05,1.21079e-05,1.88839e-05,3.49837e-05,5.9182e-05,1.03833e-05,2.51591e-05,1.84151e-06,2.10366e-05,3.1913e-05,1.64614e-05,0.004633962,0.003021999,0.005581828,0.009210033,0.00693558,0.008688591,0.006125652,0.004701333,0.007852115,0.002221851,0.009461915,0.007679052,0.004648204,0.005045553,0.007213512,0.002236687,0.007343074,0.002649157,0.005761403,0.000869252,0.007884334,0.003891681,0.001979004,0.003245293,0.004740746,0.003870798,0.002601609,0.003460225,0.00255592,0.008522046,0.004367054,0.002864277,0.002487057,0.003782197,0.002067932,0.001593112,0.003445825,0.005126348,0.004399997,0.006419392,0.002879845,0.001419905,0.005459936,0.000482903,0.008155998,0.006484183,0.003150324,0.017168678,0.008868468,0.004704123,0.00548925,0.003117253,0.004245379,0.005980983,0.003111796,0.02919322,0.008800948,0.009452384,0.00474189,0.008902713,0.004061518,0.001724414,0.00160219,0.00849777,0.006484256,0.002604685,0.012216026,0.002959605,0.00301409,0.0032702,0.002604685,0.004431082,0.006326634,0.008108219,0.005679514,0.004867966,0.003069319,0.003404769,0.003349084,0.002093557,0.002602739,0.011246295,0.007011568,0.009687708,0.010109854,0.004728657,0.016381001,0.009342948,0.008946225,0.009115541,0.003868325,0.005351459,0.008902194,0.003849003,0.004281405,0.006452433,0.00142765,0.005873012,0.001783299,0.005729434,0.002691468,0.004409395,0.00496505,0.004429044,0.003902023,0.007736153,0.006344687,0.004251553,0.00709141,0.011987405,0.001386209,0.005482639,0.005919732,0.006827059,0.007802644,0.006791217,0.003370435,0.00312652,0.007161571,0.007515453,0.004658522,0.006496831,0.003878274,0.002773087,0.012714537
"P02748",2.86483e-05,1.2713e-05,5.0655e-06,6.126e-06,7.14118e-05,5.67492e-06,1.43662e-05,9.46446e-06,NA,NA,3.15827e-06,3.73733e-06,8.52041e-06,7.36897e-06,3.2773e-06,2.28318e-05,1.24228e-05,2.11259e-06,3.48726e-06,2.55696e-06,4.12929e-06,NA,2.09248e-06,2.68213e-06,NA,2.12787e-06,NA,3.61093e-06,NA,NA,NA,0.001255598,0.005416656,0.001337378,0.000966584,0.002069874,0.004256901,0.004932081,0.001575227,0.000864263,0.002397362,0.00212157,NA,0.001794086,0.000402496,0.002791514,0.001725755,0.000299843,0.001553108,0.00096178,0.002414222,0.001100536,0.002386434,NA,0.000925212,NA,0.000309729,0.000731353,0.000590544,NA,0.00124357,0.00097886,0.001157243,NA,0.000449699,0.001484386,NA,0.000368891,0.000403336,0.006513141,0.000186385,0.000526933,0.001323192,0.000873336,0.000597571,NA,0.002335937,0.001075572,0.000719176,0.002335074,NA,0.001893581,0.003243606,0.000256716,0.000390475,0.001274194,NA,0.001209931,0.000223229,0.000791169,0.0007744,0.001217603,0.00059577,0.002515794,0.001969165,NA,0.000407252,0.003691416,NA,NA,NA,0.004512466,0.00343878,0.00096433,0.006895657,0.005148172,0.000921276,0.002039995,0.00330592,0.003254812,0.00207412,0.00220603,0.001901898,0.002081008,0.011308783,0.002252713,0.002376536,0.003189735,0.00787003,0.009457086,0.002313903,0.000711667,0.002974687,0.000219301,0.005200602,0.000977906,0.000416202,0.001980705,0.003804829,0.000645527,0.003706482,0.004374955,0.002272224,0.003075783,0.001318629,0.002439116,0.001102606,0.000546884,0.001800239,0.000944465,0.000425989,0.002119731,0.004324069,0.002707887,0.002704329,0.000836297,0.000207862,0.001720714,0.003837866,0.00076306,0.001929991,0.00306047,0.002085555,0.001999275,0.005346534
"P07237",2.39857e-05,1.97112e-05,4.37555e-06,3.50611e-06,8.29523e-06,3.54135e-05,1.80878e-05,2.18846e-05,6.47498e-06,NA,2.63061e-06,3.88868e-06,2.34339e-06,2.51502e-05,6.03286e-06,4.7556e-06,6.27766e-06,2.97655e-06,4.69572e-06,NA,1.10644e-05,5.065e-06,1.03245e-05,4.68844e-05,3.50209e-05,2.65757e-05,9.57012e-05,3.66748e-06,4.77173e-05,NA,0.011945741,0.001295568,0.004654282,0.001179383,0.00268147,0.00271691,0.003486227,0.002770187,0.004409518,0.006009731,0.008852332,0.002856463,0.006279002,0.006842657,0.003154937,0.005503499,0.000179162,0.000378139,0.000665306,NA,0.000713919,0.000694193,0.000691236,0.000712547,0.001086829,0.002836897,0.000836499,0.001538596,0.000974604,0.000381377,0.00174533,0.000953512,NA,0.000231723,0.001180922,0.002109985,0.00157121,0.005172057,0.001215355,0.000929265,0.001841204,0.003431582,0.003020695,0.0017039,0.001929234,0.002548114,0.001610147,0.003242299,0.003477721,0.001837701,0.001223241,0.00152476,0.000883197,0.001845498,0.001307847,0.00413341,0.001394808,0.002200501,0.003181573,0.001365896,0.003577171,0.001360742,0.0021083,0.001638975,0.001672828,0.001882907,0.001918698,0.001435216,0.001748642,0.001803264,0.001882907,0.002257876,0.000880451,0.001414211,0.001652879,0.004739279,0.000411914,0.000791867,0.001101011,0.000980223,0.001366727,0.001371629,0.000960709,0.001033608,0.002431409,0.001459049,0.002137222,0.001785465,0.002422165,0.003349846,0.001528603,0.001834983,0.001445211,0.002211358,0.000641075,0.000761089,0.002262125,0.002349476,0.001357903,0.002980994,0.000856553,0.004349125,0.002452971,0.002610398,0.002078646,0.005549228,0.003595834,0.000652163,0.003837733,0.002353526,0.003313275,0.002090474,0.00760073,0.004056034,0.009360193,0.003865057,0.009552009,0.007779371,0.005248259,0.006424397,0.005397678,0.006449382,0.003191257,0.005854987,0.004912602
"Q14118",2.50157e-06,9.33155e-06,1.39907e-05,8.74315e-06,2.39792e-05,6.07184e-06,2.64414e-05,2.45414e-06,6.59521e-06,8.1935e-06,1.31022e-05,1.06783e-05,9.23748e-06,7.2783e-06,1.12934e-05,9.47633e-06,6.75368e-06,9.03978e-06,6.02548e-06,4.05815e-06,6.90111e-06,7.72412e-06,1.52667e-05,2.16249e-05,1.40961e-05,7.06397e-06,6.69939e-06,6.41224e-06,1.88056e-05,5.18806e-06,0.001692852,0.002338894,0.002588506,0.003859791,0.003251662,0.004684911,0.004007532,0.001357146,0.002439695,0.002196279,0.003412012,0.000775208,0.001030706,0.002099149,0.002556464,0.002309328,0.001262965,0.001320065,0.000558029,NA,NA,0.001410457,0.000440953,0.000356475,NA,0.001115262,NA,NA,0.000585865,0.001041091,0.001351,0.000306582,0.000544751,0.000214475,0.000279841,0.000518062,0.000303191,0.000908637,NA,0.001320183,0.002597833,0.001769831,0.003330588,0.001636023,0.004164807,0.003199245,0.00151507,0.00694941,0.003036099,0.003173617,0.003564707,0.001645919,0.001951193,0.001299566,0.002380928,0.004406,0.00349962,0.002804844,0.002061762,0.004005901,0.003757709,0.001681925,0.002470459,0.003826921,0.00526882,0.001984862,0.003595456,0.001964668,0.002519074,0.00352476,0.001984862,0.003642517,0.003065908,0.003446432,0.003860578,0.002345044,0.002069994,0.003608571,0.003674774,0.00429767,0.002972069,0.003473496,0.003893771,0.002697398,0.00467693,0.002837234,0.004474404,0.005065272,0.005009782,0.00494075,0.002592642,0.002974112,0.002410657,0.002537679,0.002729069,0.005029798,0.003198626,0.004143493,0.001184157,0.006491278,0.003599813,0.004242532,0.004379919,0.002109119,0.000574796,0.004142924,0.004327363,0.000228958,0.004693599,0.006473734,0.001610186,0.003940115,0.00390407,0.004164293,0.002620966,0.004928325,0.002453429,0.003674958,0.005046372,0.001810647,0.00269957,0.00219427,0.000683054,0.002604753,0.00319405
"Q6UXI9",2.70418e-06,1.69768e-05,6.14234e-06,9.93927e-06,1.9335e-05,1.19207e-05,3.48527e-05,2.22612e-05,5.69085e-06,6.56482e-06,7.24202e-06,7.0826e-06,6.96796e-06,4.40787e-06,8.67824e-06,1.27064e-05,4.27658e-06,6.11222e-06,5.45351e-06,5.85921e-06,9.65319e-06,7.24322e-06,NA,1.23271e-05,NA,8.13976e-06,9.84091e-07,2.74333e-06,1.03611e-05,7.64609e-06,0.0157235,0.005747047,0.005330409,0.00802702,0.002989239,0.007130219,0.003532954,0.003439204,0.001831331,0.010822796,0.002924015,0.003461043,0.004127179,0.003919136,0.006348527,0.002110817,0.000877003,0.000634805,0.001817912,0.000157981,0.000388076,0.000533264,0.001958332,0.000340052,0.001027478,0.003166353,0.000515373,0.000647283,0.000211937,0.000490904,0.002037246,NA,0.000315258,0.000317862,0.001527071,0.00042588,0.000605951,0.000404003,0.000376064,0.002012218,0.001780879,0.000625297,0.001407503,NA,0.001616409,0.000518244,0.001806286,0.002133356,0.000989434,0.000760355,0.000846232,0.000838493,0.001025586,0.001831307,0.000363931,0.002272052,0.003243109,0.002879971,0.000988228,0.000896238,0.000236604,0.000239881,0.000117926,0.002242638,0.002916393,0.000224413,0.003711902,0.000225577,0.001560911,0.002940589,0.000224413,0.002732293,0.00199112,0.003929143,0.008827761,0.005237077,0.002406578,0.003148902,0.005393257,0.003785142,0.001822975,0.003877676,0.002528818,0.00335635,0.003011527,0.002477272,0.003226657,0.005133211,0.002521893,0.002270742,0.001357986,0.004405968,0.004422356,0.001501473,0.003041196,0.002901111,0.002179984,0.001811932,0.001357415,0.001214469,0.00119931,0.004086861,0.000906241,0.005074246,0.000378479,0.001404509,0.004273213,0.000779402,0.005873317,0.0083203,0.00115571,0.00321497,0.004327242,0.004706842,0.00218709,0.004721633,0.001581493,0.001178466,0.003471411,0.003216606,0.004540421,0.000723246,0.001650384,0.002014048,0.003111615
"P02675",3.92356e-05,1.52187e-06,1.13054e-05,9.01324e-06,9.99282e-05,6.16772e-05,1.23582e-05,0.00011638,NA,NA,4.94619e-06,5.59106e-06,5.07964e-06,8.09393e-05,3.41314e-05,2.18413e-05,3.0972e-05,7.67606e-06,6.19226e-05,7.81855e-06,1.20544e-05,4.90439e-06,2.11314e-05,1.47035e-05,5.49003e-06,1.57074e-05,2.5623e-06,5.57282e-05,NA,3.13874e-06,NA,0.009963615,0.005291105,0.001358658,0.014934127,0.00297462,0.023317274,0.014352813,0.019214006,0.002924287,0.006347921,0.009663365,0.006385734,0.003383064,0.022344088,0.01221262,0.016321396,0.000400694,0.00156913,0.002107151,0.002941986,0.000373134,0.000377746,0.028820776,0.000309763,0.00030049,NA,0.003352702,0.000490707,0.000905342,0.001148411,0.001375603,NA,0.000229991,0.001137077,0.001115759,0.001185805,0.000678713,0.00145715,0.01474741,0.00179258,0.010186089,0.016949021,0.010453064,0.003093489,0.003127333,0.004406351,0.008978627,0.002488599,0.004339389,0.000832048,0.003421891,0.000808405,0.001379152,0.003541005,0.001393306,0.007280493,0.006370304,0.002698068,0.008781026,0.000776645,0.003487832,0.006482614,0.011980588,0.007740653,0.000950221,0.009233257,0.009547149,0.000293096,0.001377898,0.000950221,0.001596665,0.002163638,0.012385554,0.010444776,0.010957767,0.000434852,0.00236869,0.001405231,0.000492991,0.004658607,0.005984196,0.011474474,0.004519861,0.005802803,0.006310913,0.012843398,0.001960414,0.001792749,0.003302369,0.001739139,0.004347921,0.011521785,0.002754077,0.004212714,0.004693625,0.002184692,0.001686339,0.018393247,0.002157331,0.005523693,0.003936529,0.012162138,0.005609842,0.000360074,0.005649093,0.011332401,0.002691625,0.002255541,0.001782604,0.006697642,0.000606117,0.010209232,0.00095868,0.008534122,0.01211625,0.006383537,0.004303617,0.018005806,0.006275825,0.006440522,0.006002316,0.01223789,0.014069679,0.014468256
"P51148",NA,3.2303e-05,3.10516e-05,3.02644e-05,3.18897e-05,2.43018e-06,2.49799e-05,5.51492e-06,3.63607e-05,NA,4.22969e-05,7.64134e-06,5.13918e-05,3.01578e-05,1.30065e-05,1.98763e-05,5.31975e-06,NA,2.48984e-05,2.35629e-05,2.87566e-05,NA,3.30912e-05,1.15478e-05,3.90411e-05,6.00409e-05,2.31963e-05,3.34054e-05,3.29919e-05,5.72908e-06,0.001059196,0.004859507,0.007252813,0.002716223,0.005870716,0.001927038,0.001153276,0.001342329,0.003030718,0.004812277,0.01070586,0.002236782,NA,0.000768337,0.003240526,0.004616777,0.000495665,0.000434558,0.000559747,0.000532111,NA,0.00055933,NA,NA,0.000409903,0.00057181,NA,0.000552187,NA,NA,NA,NA,NA,NA,NA,0.000504111,0.00135845,0.000728158,0.000530824,NA,0.008818998,0.005005262,0.005019254,0.003991077,0.005758198,0.004160074,0.00211973,0.002211513,0.00404137,0.005681483,0.002696761,0.004129893,0.000601452,0.000891563,0.001848415,0.000624275,0.001993827,0.002140978,0.010532214,0.002113345,0.004050867,0.003448905,0.006837892,0.0078935,0.003115582,0.005123182,0.00161041,0.002491734,0.001124881,0.002389802,0.005123182,0.005095071,0.005429127,0.005109796,0.005422164,0.007883809,0.004028278,0.003922235,0.004749502,0.004994458,0.004644769,0.000972585,0.001069527,0.002430294,0.00368797,0.002347262,0.004975665,0.006802473,0.00840034,0.011549517,0.006027705,0.004549224,0.003390473,0.002881288,0.005624539,0.003397129,0.004619609,0.002156868,0.00426074,0.001072303,0.001518074,0.003871782,0.005075877,0.003359602,0.002940932,0.006598422,0.002067898,0.001362396,0.003619835,0.000647644,0.005195546,0.002563876,0.004797675,0.00344831,0.011007151,0.004848487,0.005195994,0.003929314,0.00568763,0.006931083,0.001990702,0.005504437,0.004162791,0.001270672,0.008498058
"Q5T985",2.3716e-06,5.91861e-06,8.15501e-06,9.59672e-06,2.13386e-05,8.14793e-06,1.19478e-05,1.58864e-05,1.06758e-05,6.64871e-06,NA,2.1455e-06,4.64235e-06,1.40158e-05,5.83371e-06,2.2137e-06,4.38324e-06,2.26832e-06,1.54005e-05,1.87076e-06,9.73377e-06,4.06219e-06,NA,3.31784e-05,2.21739e-06,8.38028e-06,7.00974e-06,9.96158e-06,NA,1.81547e-06,0.007714232,0.005530277,0.004790812,0.003366399,0.003946513,0.003404909,0.005011998,0.005154176,0.010372004,0.000758033,0.001269915,0.003311689,0.007925452,0.002793851,0.005834831,0.003058595,0.004784501,0.001446655,0.003526363,0.002021233,0.002010368,0.000499207,0.000430083,0.004161483,0.000236993,0.000617344,0.00034414,0.002245874,0.000777107,0.000365636,0.00156542,0.00210053,0.000909465,0.00321844,0.000701832,0.004543038,0.001401142,NA,0.000213312,0.000243354,0.000109238,0.000398151,0.003053976,0.002154724,0.00151738,0.000797927,0.000872883,0.000118076,NA,NA,NA,0.001362909,0.000469211,0.000292457,NA,0.000151904,NA,0.002608452,0.000480701,0.001114095,0.000383785,0.000116596,0.000593529,0.00301353,0.00130218,NA,0.000256959,0.000535002,0.001027114,0.001256069,NA,0.00226033,0.000739952,0.001635408,0.004454133,0.003635062,NA,0.001661115,0.000638758,0.000885282,0.001391748,0.002490507,0.001386219,0.000724439,NA,0.001391146,0.001690443,0.000626819,0.000182265,NA,0.000945224,0.000569602,0.001038506,0.000435574,0.001242023,0.000890798,0.000242904,0.000385172,0.002303075,NA,0.001001034,0.003573873,0.003916969,0.002890014,0.004290603,0.003006413,0.001946998,0.000732968,0.004827819,0.004588852,0.002732567,0.00351035,0.003288684,0.00210596,0.00427354,0.002993934,0.003084305,0.003018336,0.003398026,0.002543534,0.004119697,0.002778803,0.003080686,0.00118893,0.002327005
"P02760",2.82292e-05,5.9976e-06,1.29298e-05,NA,1.86186e-05,2.75756e-05,2.66513e-05,9.27562e-06,NA,8.32478e-06,NA,NA,NA,8.67316e-06,NA,5.72534e-06,NA,NA,NA,NA,NA,NA,NA,6.4737e-06,6.67661e-06,NA,NA,NA,NA,NA,0.003675616,0.002735278,0.003746944,0.002764452,0.004162038,0.002369081,0.0031682,0.004125982,0.001768554,0.000953078,0.004457554,0.0019238,0.000879223,0.001166986,0.004732081,0.003300471,0.001924409,0.000720318,0.000742629,0.001034067,0.000396297,NA,0.000868322,0.000978219,NA,0.001334154,0.000404626,0.001186146,0.000520079,NA,0.002644708,0.000548285,0.000559148,0.000883596,0.000531371,NA,NA,NA,0.000535333,0.00113475,0.001207576,0.001181427,0.003130215,0.00090853,0.001296662,0.000636361,0.002164096,0.000674246,0.001720665,0.004333521,0.003973389,0.000884418,0.005255279,0.000355876,0.00044997,0.001480993,0.001482391,0.002792502,NA,0.001986635,0.000555033,NA,0.000439816,0.003041065,0.004446326,0.000237034,0.000785393,0.001179462,0.00114798,0.00483513,0.000237034,0.000673062,0.005856803,0.008114848,0.00472567,0.003388066,0.001566218,0.003560168,0.003060264,0.004391014,0.002826094,0.006188709,0.009258372,0.002723378,0.000972293,0.005983675,0.009163079,0.003103352,0.001359779,0.00261387,0.001654205,0.001717587,0.004889709,0.00517066,0.001153881,0.001879235,0.000691586,0.001774246,0.002597288,0.002177377,0.001150162,0.003336579,0.002618761,0.001798686,0.002803676,0.002843631,0.003471188,0.000608511,0.001422793,0.003538784,0.001329744,0.000864819,0.002440002,0.002132751,0.002889412,0.005771062,0.003438821,0.002502681,0.004023514,0.001819223,0.003169713,0.001372996,0.001881054,0.001637866,0.002933495
"G3XAM2",3.8067e-05,4.07433e-05,3.17185e-05,NA,0.000123006,4.4473e-05,1.95813e-05,4.33276e-05,NA,NA,NA,NA,4.74777e-06,8.44092e-06,NA,3.73958e-06,6.1955e-07,1.90391e-05,5.12647e-06,NA,5.82241e-06,1.96022e-05,NA,2.73628e-05,1.18724e-05,NA,1.08084e-05,NA,1.13322e-05,NA,0.006212681,0.003636357,0.005733635,0.008320038,0.006336422,0.006439727,0.006859611,0.015563328,0.009329482,0.003111411,0.004726828,0.003595517,0.003236134,0.002383761,0.003045312,0.002411088,0.009863953,0.004216233,0.001294063,0.001562573,0.002956362,0.001143021,0.00199601,0.002078973,0.003213079,0.002760726,NA,0.002858913,0.00158266,0.006090102,0.001948631,0.0017462,NA,0.000286099,0.004352586,NA,0.001029001,0.001353838,0.002430871,0.00593545,0.003731715,NA,0.010559906,0.002431951,0.009819389,0.00989809,0.00211757,0.005242697,0.001858308,0.001265846,0.002224443,0.0031986,0.007697959,0.00277013,0.002151391,0.016841435,0.015455848,0.015132624,0.001822059,0.007033248,0.000222252,0.000477731,0.000761846,0.005000521,0.006382758,0.002446274,0.017263165,0.002866692,0.001123799,0.002101773,0.002446274,0.005376073,0.00360837,0.012479133,0.011190761,0.007624359,0.00521576,0.006525807,0.004897577,0.004479154,0.00396221,0.010928378,0.017467675,0.007486234,0.006831268,0.005329198,0.01709381,0.009695245,0.005960862,0.007382207,0.003597398,0.008717796,0.011149403,0.005161172,0.013885198,0.004855762,0.002001467,0.005066677,0.002896815,0.009888365,0.00273573,0.003186936,0.00549774,0.000498285,0.001661051,0.006595808,0.004760899,0.00640207,0.003170374,0.002722406,0.002647461,0.001632081,0.008376601,0.002606208,0.005939071,0.003084417,0.003626318,0.002803898,0.004098304,0.009722359,0.003930657,0.002026684,0.007948344,0.001214605,0.013520737
"P01023",1.71831e-05,4.29232e-06,1.92682e-05,2.4113e-05,5.97276e-05,6.05972e-05,2.41893e-05,5.65469e-05,6.44241e-06,8.64071e-06,NA,3.48982e-06,6.99351e-06,4.33436e-05,4.34769e-06,3.44781e-06,8.6543e-07,2.95897e-06,9.01897e-06,9.07801e-07,8.25573e-06,3.90205e-06,3.04515e-06,1.92206e-05,1.25357e-05,5.32642e-06,1.81289e-07,NA,NA,1.18393e-06,0.001950225,0.010404526,0.005025364,0.002336691,0.003509602,0.001714458,0.005870562,0.002684112,0.009868638,0.000669574,0.006709211,0.007176153,0.002867646,0.003312655,0.009429894,0.002376646,0.002632214,0.001653742,0.001182931,0.003269534,0.002205792,0.000461082,0.002166426,0.008772261,0.000857754,0.001043776,0.00048252,0.001183458,0.000122881,0.00013059,0.00143609,0.002522073,0.000133786,0.000436101,0.000156608,0.000925706,8.16241e-05,NA,0.000190884,0.000858646,3.27281e-05,0.000342701,0.001837473,0.003119787,0.001964906,0.00101978,0.001020111,0.000898983,0.000482327,0.000173979,5.85492e-05,0.00208983,0.001950384,0.000976142,0.000252544,6.60868e-05,0.001380322,0.004269513,0.001209171,0.004150172,0.000357803,3.75181e-05,0.000306843,0.002569575,0.001083452,NA,0.001907223,0.000807052,0.001012396,0.000811771,NA,0.000756483,0.002947613,0.003694962,0.004321168,0.007269432,0.001806023,0.001048307,0.002225862,0.001158723,0.000859838,0.003648931,0.005373004,0.001101578,0.002293144,0.001065155,0.005001331,0.003624727,0.004394851,0.004765229,0.000916885,4.38662e-05,0.002646291,0.000236637,0.002614901,0.002549171,0.000651928,0.001167793,0.004268004,6.58811e-05,0.003136448,0.003009396,0.003366438,0.001464862,0.001556828,0.007930655,0.002247886,0.001733467,0.004302169,0.003306179,0.001948037,0.000862124,0.005319208,0.001582995,0.005907324,0.003532575,0.00808416,0.001337579,0.005753052,0.002337847,0.0032643,0.002005147,0.003815804,0.000538598,0.007026158
"P05067",3.78655e-06,1.43776e-05,8.76104e-06,2.44485e-06,4.84125e-05,8.52681e-06,4.62995e-06,1.05874e-05,3.37584e-06,2.14773e-06,1.92815e-06,8.6432e-07,2.78341e-06,1.28915e-05,3.92993e-06,7.2301e-06,2.20833e-06,5.71419e-06,5.63258e-06,NA,1.42719e-06,5.36201e-06,NA,8.57805e-06,4.78525e-06,1.07854e-06,2.79472e-06,1.0567e-06,2.50274e-06,6.50376e-07,0.011985543,0.003125194,0.005312269,0.003647154,0.004912235,0.001439562,0.000565743,0.011526609,0.007512774,0.005297721,0.003370051,0.00622354,0.005471094,0.006138148,0.002711888,0.002450383,0.002534985,0.001065631,0.001164216,0.000347074,0.003869654,0.000239362,0.000590269,0.000272004,7.60199e-05,0.000417628,NA,0.000750988,NA,0.002631784,0.000131157,NA,NA,NA,0.000687465,NA,NA,0.000302828,0.000242222,0.000693012,NA,NA,0.001172855,0.001248566,0.004959327,0.004977465,0.00187162,0.000164302,0.000270258,0.000232431,0.000338765,0.002069155,0.002873646,0.001333337,NA,0.003937689,0.002463391,0.003503449,0.00028783,0.006727513,NA,0.000455318,NA,0.000143646,0.002484701,NA,0.00196406,0.000579919,0.001009074,0.001649953,NA,0.001288952,0.00141622,0.003496146,0.001466102,0.005512785,0.001492638,0.001489125,0.004665469,0.003000249,0.002000403,0.000812173,0.003340796,0.002325035,0.006277937,0.000728619,0.003309527,0.00488482,0.0042674,0.007222512,0.000293005,0.000329099,0.000479307,0.000320216,0.001303642,0.001577632,NA,0.000867545,0.000465788,0.000636804,0.001174315,0.002605239,0.007262503,0.000185296,0.000847245,0.011605799,0.005922389,0.000461719,0.003318447,0.000712745,0.001829907,0.004585919,0.00614284,0.002120531,0.002298745,0.00324569,0.002967636,0.001138278,0.002622802,0.007481478,0.000113076,0.001055373,0.004481342,0.004040466,0.008551215
"P54802",2.77188e-06,7.6916e-07,1.08094e-05,1.00451e-05,1.75864e-05,2.51186e-05,9.05944e-06,1.00247e-05,3.63317e-06,6.31153e-06,9.06423e-06,NA,2.03068e-06,2.71488e-06,6.64417e-06,1.04508e-05,6.41194e-06,3.66707e-06,1.80091e-06,4.28997e-06,4.34534e-06,2.9181e-06,NA,2.5714e-06,NA,7.2346e-06,NA,3.35743e-06,NA,NA,0.000902722,0.00206496,0.000861143,0.002260453,0.00187627,0.005335331,0.002581413,0.002219733,0.001065584,NA,0.002904522,0.002565581,0.00105502,0.004253872,0.001449247,0.001238045,0.000250483,0.000590167,0.00042017,0.000494446,NA,0.000523422,0.001014502,NA,0.00120301,0.0001777,NA,0.001200482,0.000151159,0.000856385,0.001215229,0.000116912,0.000612795,NA,NA,0.000291873,0.000206471,0.00015351,0.000450646,0.000924306,0.002190927,0.000843766,0.000605707,NA,0.002442963,0.001087601,0.001711793,0.000881755,0.002091953,0.002017112,0.001198807,0.000586221,0.000472688,0.000963703,0.000473327,0.000863404,0.000486059,0.003239765,0.000327883,0.001793857,0.000786006,0.000827227,0.000422892,0.003049459,0.002917734,0.000627813,0.000197203,0.000761408,0.001388554,0.002134819,0.000627813,0.003421604,0.003252778,0.003150138,0.004475908,0.000202533,0.00138089,0.002502499,0.001571482,0.001839965,0.002533623,0.003814028,0.002906108,0.001887185,0.000998079,0.00290401,0.003116333,0.003331146,0.000784693,0.001723205,0.003296276,0.001899243,0.003218361,0.002638287,0.00255963,0.003608948,0.003007943,0.001819013,0.001161038,0.000980514,0.001185451,0.002432348,0.002358543,0.000565992,0.001595354,0.001127814,0.000541427,0.001926131,0.002127311,0.00620209,0.000508216,0.001433381,0.002764145,0.002210303,0.002899995,0.003354093,0.003978203,0.002382156,0.001345783,0.002041438,0.002102559,0.000994261,0.000451613,0.002192127,0.002736238
